id,index,millis,gas_index,mes_index,temperature,pressure,humidity,gas_resistance,status,label
967467615,0,108543,3,44,28.72,93275.95,62.27,21541.57,b0,cigarro
967467615,0,109230,4,49,28.65,93275.75,62.29,33961.26,b0,cigarro
967467615,0,113624,0,29,28.58,93275.39,62.29,9956.44,b0,cigarro
967467615,0,114409,1,34,28.91,93273.09,62.35,21650.88,b0,cigarro
967467615,0,115096,2,39,28.10,93275.45,62.20,315659.69,b0,cigarro
967467615,0,115783,3,44,28.71,93275.22,62.38,21541.57,b0,cigarro
967467615,0,116470,4,49,28.64,93280.00,62.39,34206.31,b0,cigarro
967467615,0,120864,0,29,28.56,93279.51,62.37,9965.74,b0,cigarro
967467615,0,121649,1,34,28.90,93278.10,62.43,21717.00,b0,cigarro
967467615,0,122336,2,39,28.09,93275.94,62.27,319800.13,b0,cigarro
967467615,0,123023,3,44,28.70,93270.69,62.47,21828.10,b0,cigarro
967467615,0,123710,4,49,28.63,93274.90,62.45,34538.59,b0,cigarro
967467615,0,128114,0,29,28.55,93277.13,62.43,10184.60,b0,cigarro
967467615,0,128899,1,34,28.89,93275.60,62.49,21962.94,b0,cigarro
967467615,0,129586,2,39,28.08,93273.77,62.33,330003.22,b0,cigarro
967467615,0,130273,3,44,28.70,93277.48,62.53,22284.12,b0,cigarro
967467615,0,130960,4,49,28.63,93279.09,62.52,35694.37,b0,cigarro
967467615,0,135354,0,29,28.56,93275.10,62.49,10536.71,b0,cigarro
967467615,0,136139,1,34,28.89,93276.55,62.54,22377.62,b0,cigarro
967467615,0,136826,2,39,28.09,93278.15,62.38,342933.69,b0,cigarro
967467615,0,137513,3,44,28.69,93273.73,62.57,22662.89,b0,cigarro
967467615,0,138200,4,49,28.62,93275.53,62.56,36930.18,b0,cigarro
967467615,0,142604,0,29,28.55,93276.95,62.51,10792.58,b0,cigarro
967467615,0,143291,1,34,28.88,93276.80,62.57,22590.89,b0,cigarro
967467615,0,144076,2,39,28.08,93279.98,62.40,350684.94,b0,cigarro
967467615,0,144763,3,44,28.68,93272.56,62.60,22955.52,b0,cigarro
967467615,0,145450,4,49,28.62,93285.12,62.59,37847.43,b0,cigarro
967467615,0,149844,0,29,28.55,93279.17,62.54,11130.43,b0,cigarro
967467615,0,150629,1,34,28.88,93283.78,62.60,23529.41,b0,cigarro
967467615,0,151316,2,39,28.08,93275.20,62.45,376886.28,b0,cigarro
967467615,0,152003,3,44,28.69,93276.71,62.65,23979.02,b0,cigarro
967467615,0,152690,4,49,28.62,93278.13,62.63,39751.55,b0,cigarro
967467615,0,157094,0,29,28.55,93278.53,62.58,11678.83,b0,cigarro
967467615,0,157781,1,34,28.89,93274.39,62.62,24196.60,b0,cigarro
967467615,0,158566,2,39,28.08,93277.38,62.46,397747.13,b0,cigarro
967467615,0,159253,3,44,28.70,93271.70,62.65,24888.20,b0,cigarro
967467615,0,159940,4,49,28.62,93279.16,62.63,41091.49,b0,cigarro
967467615,0,164334,0,29,28.56,93279.88,62.54,10050.25,b0,cigarro
967467615,0,165119,1,34,28.89,93280.56,62.59,20427.71,b0,cigarro
967467615,0,165806,2,39,28.09,93278.15,62.42,286754.41,b0,cigarro
967467615,0,166493,3,44,28.70,93276.66,62.61,19801.98,b0,cigarro
967467615,0,167180,4,49,28.63,93279.49,62.61,30468.94,b0,cigarro
967467615,0,171584,0,29,28.56,93274.29,62.62,8893.83,b0,cigarro
967467615,0,172271,1,34,28.89,93279.55,62.69,19968.80,b0,cigarro
967467615,0,173056,2,39,28.09,93276.52,62.55,276308.69,b0,cigarro
967467615,0,173743,3,44,28.70,93277.29,62.75,19583.84,b0,cigarro
967467615,0,174430,4,49,28.63,93282.09,62.76,30360.53,b0,cigarro
967467615,0,178824,0,29,28.56,93278.10,62.78,8783.97,b0,cigarro
