id,index,millis,gas_index,mes_index,temperature,pressure,humidity,gas_resistance,status,label
967467615,0,1772284,0,29,31.63,93352.20,38.36,1455062.12,b0,cigarro
967467615,0,1772971,1,34,31.96,93351.88,38.39,296983.75,b0,cigarro
967467615,0,1773756,2,39,31.15,93352.82,38.26,63673548,b0,cigarro
967467615,0,1774443,3,44,31.78,93354.38,38.39,396361.53,b0,cigarro
967467615,0,1775130,4,49,31.71,93355.05,38.37,2671014,b0,cigarro
967467615,0,1779524,0,29,31.64,93351.70,38.33,1451967.37,b0,cigarro
967467615,0,1780211,1,34,31.98,93350.35,38.37,294168.34,b0,cigarro
967467615,0,1780996,2,39,31.16,93353.39,38.25,63396372,b0,cigarro
967467615,0,1781683,3,44,31.79,93353.10,38.37,397515.53,b0,cigarro
967467615,0,1782370,4,49,31.71,93353.21,38.35,2660604,b0,cigarro
967467615,0,1786764,0,29,31.63,93354.01,38.32,1455062.12,b0,cigarro
967467615,0,1787451,1,34,31.96,93350.66,38.36,294930.88,b0,cigarro
967467615,0,1788236,2,39,31.14,93352.30,38.23,63442400,b0,cigarro
967467615,0,1788923,3,44,31.77,93354.63,38.36,398676.28,b0,cigarro
967467615,0,1789610,4,49,31.70,93351.68,38.35,2668404,b0,cigarro
967467615,0,1794004,0,29,31.64,93350.30,38.36,1450424.87,b0,cigarro
967467615,0,1794691,1,34,31.98,93345.55,38.40,295185.94,b0,cigarro
967467615,0,1795476,2,39,31.16,93349.57,38.28,63719980,b0,cigarro
967467615,0,1796163,3,44,31.79,93352.86,38.39,397284.19,b0,cigarro
967467615,0,1796850,4,49,31.73,93349.32,38.39,2671014,b0,cigarro
967467615,0,1801244,0,29,31.65,93350.63,38.41,1469153.50,b0,cigarro
967467615,0,1801931,1,34,31.99,93347.87,38.45,296725.59,b0,cigarro
967467615,0,1802716,2,39,31.17,93347.73,38.31,63396372,b0,cigarro
967467615,0,1803403,3,44,31.79,93354.07,38.42,398211.16,b0,cigarro
967467615,0,1804090,4,49,31.73,93352.52,38.42,2681505.75,b0,cigarro
967467615,0,1808484,0,29,31.66,93351.21,38.37,1459729.12,b0,cigarro
967467615,0,1809171,1,34,31.99,93349.64,38.42,295441.44,b0,cigarro
967467615,0,1809956,2,39,31.18,93350.86,38.30,63673548,b0,cigarro
